year,pid,urban,hhnature,total_asset,age,gender,educ,marriage,health,precarious_job,industry,workhour,wage_month,job_status,wage_year,social_status,job_satisfaction,provname,upbringing,inc_exp_p
2016,430558103.0,1.0,1.0,-33.70000076293945,26.0,0.0,15.0,1.0,4.0,0.0,12.0,40.0,1600.0,1.0,5000.0,3.0,4.0,湖南,1.0,0.47745356
2016,320388101.0,0.0,0.0,7.0,58.0,1.0,12.0,1.0,2.0,0.0,14.0,56.0,3000.0,1.0,33000.0,3.0,4.0,江苏,0.5,0.50813514
2016,130612101.0,0.0,1.0,8.625,60.0,1.0,0.0,1.0,2.0,0.0,,,,1.0,,3.0,3.0,河北,0.0,1.2136629
2016,410185105.0,0.0,1.0,4.0,25.0,1.0,16.0,0.0,4.0,0.0,6.0,55.0,3000.0,1.0,35000.0,3.0,4.0,,0.0,1.2110726
2016,430441102.0,1.0,1.0,25.325000762939453,48.0,1.0,9.0,1.0,1.0,0.0,,,,1.0,,2.0,3.0,湖南,0.5,0.3979
2016,130493102.0,1.0,1.0,,45.0,0.0,9.0,1.0,3.0,0.0,,,,1.0,,2.0,3.0,河北,0.33333334,0.674
2016,220041102.0,0.0,1.0,1.8274999856948853,54.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,,3.0,3.0,吉林,0.0,0.058666665
2016,140785101.0,1.0,1.0,53.243751525878906,62.0,1.0,9.0,1.0,2.0,0.0,,,,1.0,,3.0,3.0,山西,0.33333334,0.4342132
2016,210409102.0,1.0,1.0,55.0,34.0,0.0,15.0,1.0,3.0,1.0,19.0,,,1.0,,3.0,5.0,辽宁,1.0,1.2335527
2016,430114101.0,1.0,0.0,27.5,48.0,0.0,15.0,0.0,3.0,0.0,3.0,,,1.0,,4.0,4.0,湖南,0.0,0.84175086
2016,430142103.0,1.0,0.0,54.0,27.0,0.0,16.0,1.0,3.0,0.0,10.0,35.0,5000.0,1.0,90000.0,3.0,4.0,,0.0,2.611448
2016,312522101.0,1.0,1.0,114.5,46.0,1.0,9.0,0.0,4.0,1.0,15.0,,,1.0,,1.0,2.0,,0.0,1.314
2016,441494101.0,1.0,0.0,13.5,63.0,1.0,15.0,1.0,3.0,0.0,,,,0.0,,4.0,,广东,0.0,0.60368925
2016,610175102.0,1.0,0.0,3.799999952316284,45.0,0.0,12.0,1.0,2.0,1.0,8.0,,,1.0,,3.0,3.0,陕西,0.0,0.569152
2016,430389103.0,1.0,0.0,61.0,26.0,0.0,15.0,1.0,4.0,0.0,3.0,,,1.0,,2.0,4.0,湖南,0.0,1.0190217
2016,510027101.0,1.0,0.0,35.0,57.0,0.0,0.0,0.0,4.0,0.0,,,,0.0,,3.0,,四川,0.0,2.505568
2016,311582103.0,1.0,0.0,268.6000061035156,24.0,1.0,12.0,0.0,3.0,0.0,3.0,48.0,10000.0,1.0,124000.0,2.0,2.0,上海,0.0,0.45129228
2016,621211102.0,1.0,1.0,161.9499969482422,58.0,1.0,0.0,1.0,1.0,0.0,,,,1.0,,2.0,4.0,甘肃,0.5,1.5244786
2016,441911103.0,1.0,1.0,3.299999952316284,34.0,1.0,9.0,1.0,3.0,1.0,10.0,,,1.0,,2.0,4.0,,1.0,0.7687872
2016,230525101.0,0.0,0.0,0.3199999928474426,53.0,0.0,9.0,1.0,1.0,0.0,,,,0.0,,2.0,,黑龙江,0.2,0.7538636
2016,410903101.0,0.0,0.0,157.3125,56.0,1.0,12.0,1.0,4.0,0.0,8.0,,,1.0,,4.0,4.0,河南,0.0,1.3399947
2016,621140551.0,0.0,1.0,11.5625,22.0,0.0,0.0,1.0,3.0,0.0,,12.0,,1.0,0.0,3.0,4.0,甘肃,0.25,0.17432877
2016,311770102.0,1.0,1.0,4.337500095367432,55.0,0.0,0.0,1.0,2.0,0.0,9.0,,,1.0,,3.0,3.0,,0.0,0.036918532
2016,621838101.0,1.0,1.0,21.100000381469727,36.0,0.0,6.0,1.0,2.0,0.0,,,,0.0,,2.0,,甘肃,1.0,0.6025839
2016,130439101.0,0.0,1.0,17.80500030517578,64.0,0.0,6.0,1.0,1.0,0.0,,,,1.0,,4.0,4.0,河北,0.5,0.033714287
2016,320240101.0,0.0,1.0,12.168749809265137,61.0,1.0,0.0,1.0,3.0,0.0,,24.0,,1.0,0.0,3.0,4.0,江苏,0.0,0.38834953
2016,140049101.0,1.0,1.0,46.0,34.0,0.0,12.0,1.0,3.0,0.0,,,,0.0,,2.0,,山西,0.5,0.59758574
2016,360276103.0,1.0,0.0,37.5,42.0,0.0,9.0,1.0,2.0,1.0,3.0,75.0,2800.0,1.0,30000.0,2.0,4.0,江西,0.6666667,1.9855597
2016,420490101.0,1.0,0.0,170.0,44.0,0.0,16.0,1.0,3.0,1.0,19.0,,,1.0,,3.0,3.0,湖北,0.5,1.0186757
2016,430487102.0,1.0,1.0,24.189374923706055,47.0,0.0,6.0,1.0,2.0,0.0,,,,1.0,,3.0,4.0,湖南,0.0,1.235771
2016,370588101.0,1.0,0.0,6.599999904632568,61.0,1.0,9.0,1.0,3.0,1.0,,,,1.0,,3.0,4.0,山东,0.0,1.8095375
2016,510648101.0,1.0,0.0,33.0,49.0,0.0,,1.0,3.0,0.0,,,,0.0,,4.0,,四川,0.0,
2016,210173101.0,0.0,1.0,11.243749618530273,59.0,0.0,0.0,0.0,2.0,0.0,,,,1.0,,5.0,4.0,辽宁,0.6666667,0.6625484
2016,610098101.0,0.0,1.0,15.237500190734863,45.0,1.0,0.0,1.0,2.0,0.0,,,,1.0,,4.0,5.0,陕西,0.0,0.36563072
2016,620011101.0,0.0,1.0,14.625,48.0,0.0,0.0,1.0,3.0,0.0,,,,1.0,,3.0,4.0,甘肃,0.0,0.2075
2016,370743101.0,0.0,1.0,40.38750076293945,44.0,1.0,9.0,1.0,3.0,0.0,,,,1.0,,3.0,3.0,山东,0.0,0.19911927
2016,210417101.0,0.0,1.0,19.299999237060547,48.0,0.0,0.0,1.0,3.0,1.0,4.0,,,1.0,,3.0,3.0,辽宁,0.0,3.3004787
2016,510050102.0,1.0,1.0,39.625,45.0,1.0,9.0,1.0,5.0,0.0,15.0,,,1.0,,3.0,3.0,四川,0.33333334,1.0033598
2016,420488101.0,1.0,0.0,62.0,36.0,0.0,12.0,1.0,5.0,0.0,,,,0.0,,1.0,,湖北,0.33333334,0.61835456
2016,450035102.0,1.0,1.0,19.100000381469727,62.0,0.0,0.0,1.0,5.0,0.0,,,,1.0,,4.0,5.0,广西,0.0,0.23997107
2016,410729102.0,0.0,1.0,28.0,64.0,1.0,9.0,1.0,1.0,0.0,,,,1.0,,4.0,4.0,河南,0.0,0.43805686
2016,360048101.0,1.0,1.0,,42.0,0.0,0.0,1.0,1.0,1.0,5.0,,,1.0,,3.0,2.0,江西,0.33333334,0.42225653
2016,610287101.0,1.0,0.0,73.5999984741211,48.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,2.0,,陕西,0.0,0.81005216
2016,130088104.0,0.0,1.0,26.375,26.0,1.0,12.0,1.0,5.0,0.0,3.0,56.0,2500.0,1.0,5000.0,3.0,3.0,河北,0.0,0.45106527
2016,411778103.0,1.0,0.0,250.0,41.0,1.0,15.0,1.0,4.0,0.0,8.0,,,1.0,,3.0,3.0,,0.5,
2016,620731101.0,0.0,1.0,16.912500381469727,59.0,1.0,9.0,1.0,1.0,1.0,5.0,50.0,800.0,1.0,58000.0,5.0,3.0,甘肃,0.25,2.4116793
2016,130658102.0,1.0,1.0,1.993749976158142,49.0,0.0,0.0,1.0,1.0,0.0,,,,1.0,,3.0,4.0,河北,0.0,
2018,370105101.0,1.0,1.0,69.55000305175781,42.0,1.0,9.0,1.0,5.0,0.0,2.0,48.0,5600.0,1.0,70000.0,5.0,2.0,,0.33333334,1.5088645
2018,340292102.0,1.0,1.0,105.0,47.0,1.0,6.0,1.0,3.0,1.0,3.0,84.0,3000.0,1.0,40000.0,4.0,3.0,安徽,0.6666667,0.6221437
2018,621095103.0,0.0,1.0,-0.125,40.0,0.0,0.0,1.0,1.0,0.0,,20.0,,1.0,,5.0,5.0,甘肃,1.5,0.20588453
2018,330229101.0,0.0,1.0,20.200000762939453,54.0,1.0,0.0,0.0,1.0,0.0,,49.0,,1.0,,5.0,5.0,浙江,0.0,1.7571329
2018,410332101.0,1.0,0.0,235.02499389648438,63.0,1.0,6.0,1.0,4.0,1.0,,56.0,,1.0,18900.0,3.0,4.0,河南,0.75,0.8375286
2018,430492102.0,1.0,1.0,37.5625,50.0,1.0,6.0,1.0,3.0,1.0,19.0,50.0,1600.0,1.0,21000.0,4.0,4.0,湖南,0.5,0.20080191
2018,140525101.0,0.0,1.0,12.3984375,36.0,0.0,9.0,1.0,3.0,0.0,5.0,56.0,,0.0,,1.0,3.0,山西,1.0,1.094394
2018,620277101.0,0.0,1.0,14.725000381469727,46.0,1.0,0.0,1.0,4.0,0.0,,84.0,,1.0,,3.0,4.0,甘肃,0.6666667,0.110677764
2018,520417106.0,0.0,1.0,14.175000190734863,46.0,1.0,12.0,0.0,3.0,1.0,9.0,84.0,4000.0,1.0,56400.0,2.0,4.0,贵州,1.0,3.3514585
2018,411587101.0,0.0,1.0,9.9375,49.0,1.0,6.0,1.0,1.0,0.0,,9.0,,1.0,,3.0,3.0,河南,0.0,0.016271563
2018,620428101.0,0.0,0.0,11.65625,54.0,1.0,12.0,1.0,3.0,0.0,,35.0,,1.0,14400.0,3.0,4.0,甘肃,0.0,0.4633229
2018,621624101.0,1.0,0.0,22.5,60.0,0.0,6.0,1.0,3.0,1.0,9.0,54.0,2600.0,1.0,31200.0,4.0,3.0,甘肃,0.0,0.67122847
2018,340099101.0,1.0,1.0,54.79999923706055,40.0,0.0,9.0,1.0,5.0,0.0,3.0,70.0,,1.0,,2.0,4.0,安徽,1.0,1.479152
2018,340048105.0,1.0,1.0,,31.0,1.0,9.0,1.0,3.0,0.0,6.0,60.0,,1.0,,3.0,4.0,,0.5,1.1894647
2018,140259102.0,1.0,0.0,74.70050048828125,55.0,1.0,12.0,1.0,4.0,1.0,,72.0,3000.0,1.0,36000.0,1.0,2.0,山西,0.0,0.8398656
2018,620430101.0,0.0,1.0,11.0,57.0,1.0,9.0,1.0,5.0,0.0,,56.0,,1.0,,5.0,4.0,甘肃,1.5,0.06535947
2018,194725501.0,1.0,1.0,50.599998474121094,32.0,0.0,9.0,1.0,4.0,0.0,,56.0,,1.0,10500.0,3.0,4.0,云南,2.0,1.0675418
2018,620583101.0,0.0,1.0,19.594999313354492,49.0,1.0,6.0,1.0,3.0,0.0,,10.0,,1.0,,4.0,4.0,甘肃,0.5,0.81491065
2018,510609104.0,0.0,1.0,39.724998474121094,31.0,1.0,9.0,1.0,2.0,1.0,,32.0,,1.0,20000.0,3.0,3.0,四川,0.4,0.42210528
2018,370256431.0,0.0,1.0,8.5,30.0,0.0,6.0,1.0,3.0,0.0,,,,0.0,,5.0,,,1.0,4.6023564
2018,510279103.0,0.0,1.0,-1.2000000476837158,24.0,1.0,12.0,0.0,3.0,0.0,,,,0.0,,3.0,,四川,0.0,0.6
2018,210639102.0,0.0,1.0,24.9375,64.0,1.0,12.0,1.0,5.0,0.0,,70.0,,1.0,,5.0,5.0,辽宁,0.0,1.0546075
2018,430199102.0,1.0,0.0,91.15625,62.0,1.0,6.0,1.0,3.0,0.0,3.0,,,0.0,,3.0,4.0,湖南,0.0,1.2445982
2018,211410102.0,0.0,0.0,17.799999237060547,48.0,0.0,9.0,1.0,4.0,1.0,17.0,48.0,2300.0,1.0,27600.0,3.0,5.0,辽宁,0.5,0.8956761
2018,441072103.0,,1.0,27.200000762939453,39.0,1.0,9.0,1.0,2.0,0.0,3.0,55.0,5000.0,1.0,60000.0,1.0,3.0,,0.0,1.0968921
2018,140179101.0,0.0,1.0,208.0959930419922,48.0,1.0,6.0,1.0,3.0,0.0,8.0,70.0,,1.0,,2.0,2.0,山西,0.0,0.07348939
2018,230185102.0,0.0,1.0,33.11249923706055,36.0,1.0,9.0,1.0,3.0,1.0,,70.0,,1.0,60000.0,2.0,2.0,黑龙江,0.6666667,0.5691113
2018,441880101.0,0.0,1.0,28.65250015258789,55.0,1.0,6.0,1.0,1.0,1.0,5.0,59.5,2000.0,1.0,7000.0,2.0,4.0,广东,0.0,0.69993216
2018,130215101.0,1.0,0.0,115.0999984741211,64.0,0.0,12.0,1.0,1.0,0.0,,,,0.0,,3.0,,河北,0.0,1.5761571
2018,210614104.0,0.0,1.0,38.85625076293945,50.0,1.0,9.0,1.0,5.0,0.0,,56.0,,1.0,,4.0,4.0,辽宁,0.6666667,0.468373
2018,140006101.0,0.0,1.0,157.5,34.0,1.0,9.0,1.0,1.0,0.0,,140.0,,1.0,,2.0,3.0,,1.0,0.7992683
2018,340200110.0,0.0,,1.2000000476837158,43.0,0.0,9.0,,3.0,0.0,,,,1.0,,,,安徽,0.6666667,1.5288222
2018,440528101.0,0.0,1.0,,54.0,1.0,6.0,0.0,2.0,0.0,8.0,112.0,,1.0,,2.0,4.0,广东,0.0,0.88105726
2018,620502102.0,1.0,1.0,3.424999952316284,52.0,0.0,0.0,0.0,4.0,0.0,,35.0,,1.0,,5.0,5.0,甘肃,0.0,0.3459011
2018,370590102.0,1.0,0.0,154.1999969482422,52.0,0.0,9.0,1.0,5.0,0.0,8.0,84.0,,1.0,,4.0,3.0,山东,0.0,0.012288032
2018,430004101.0,1.0,0.0,,64.0,0.0,16.0,0.0,1.0,0.0,,,,0.0,,2.0,,湖南,0.0,4.152329
2018,450253103.0,1.0,0.0,215.02000427246094,35.0,1.0,19.0,1.0,3.0,1.0,12.0,40.0,2000.0,1.0,45000.0,3.0,4.0,广西,1.5,0.9649329
2018,620821101.0,1.0,1.0,10.370312690734863,64.0,1.0,0.0,1.0,5.0,0.0,,42.0,,1.0,,4.0,5.0,甘肃,1.0,0.2725757
2018,430556102.0,1.0,1.0,31.78499984741211,60.0,0.0,0.0,1.0,3.0,0.0,,32.0,,1.0,,5.0,4.0,湖南,2.0,1.6165472
2018,211457101.0,0.0,1.0,11.125,48.0,0.0,0.0,1.0,2.0,0.0,,40.0,,0.0,,3.0,3.0,辽宁,0.5,0.0
2018,410511104.0,0.0,1.0,,28.0,0.0,9.0,1.0,3.0,0.0,8.0,70.0,,1.0,,4.0,3.0,河南,1.0,2.3551564
2018,430651101.0,,,6.699999809265137,25.0,1.0,9.0,,4.0,0.0,,,,1.0,,,,,0.0,0.65713817
2018,220277101.0,0.0,1.0,10.930000305175781,43.0,0.0,0.0,1.0,1.0,0.0,,,,1.0,,2.0,4.0,吉林,0.0,1.1301775
2018,500187104.0,1.0,1.0,21.200000762939453,44.0,1.0,6.0,1.0,3.0,0.0,3.0,40.0,4200.0,1.0,4200.0,4.0,4.0,,0.0,0.47140166
2018,360283102.0,1.0,,37.5,50.0,0.0,12.0,1.0,1.0,1.0,6.0,8.0,3000.0,0.0,40000.0,3.0,4.0,江西,0.0,0.5328446
2018,360300103.0,,1.0,160.5,24.0,0.0,15.0,0.0,3.0,1.0,10.0,25.0,1500.0,1.0,51500.0,2.0,4.0,,0.0,1.0615711
2018,411613101.0,1.0,0.0,19.709999084472656,53.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,3.0,,河南,0.0,1.9524895
2018,210611102.0,0.0,1.0,77.57499694824219,55.0,0.0,9.0,1.0,3.0,0.0,,14.0,,1.0,,3.0,2.0,辽宁,0.0,0.1946781
2018,410401103.0,0.0,1.0,4.268750190734863,44.0,1.0,6.0,1.0,2.0,0.0,,5.0,,1.0,18000.0,5.0,4.0,河南,0.75,0.58974963
2018,370249101.0,0.0,0.0,43.599998474121094,52.0,1.0,9.0,1.0,3.0,1.0,3.0,63.0,5000.0,1.0,15000.0,3.0,4.0,,1.3333334,1.1458879
2018,340125105.0,1.0,1.0,184.0,28.0,1.0,16.0,1.0,3.0,0.0,9.0,70.0,,1.0,,3.0,4.0,,0.25,0.4059652
2018,430509103.0,1.0,1.0,151.5,44.0,1.0,12.0,1.0,3.0,0.0,,100.0,,1.0,36000.0,2.0,4.0,广东,0.5,0.06857143
2018,520019101.0,0.0,1.0,14.25,50.0,1.0,9.0,1.0,3.0,0.0,,20.0,,1.0,,4.0,3.0,贵州,0.25,0.035312295
2018,370619101.0,0.0,1.0,22.799999237060547,51.0,0.0,0.0,1.0,5.0,1.0,3.0,60.0,1600.0,1.0,4800.0,3.0,4.0,山东,0.0,0.63477176
2018,210905103.0,1.0,1.0,11.199999809265137,19.0,1.0,12.0,0.0,3.0,0.0,9.0,70.0,2900.0,1.0,35000.0,3.0,4.0,,0.0,0.9414758
2018,310678103.0,1.0,0.0,505.00048828125,30.0,0.0,16.0,1.0,3.0,0.0,12.0,40.0,4500.0,1.0,100000.0,1.0,4.0,,0.0,1.9541428
2018,620505101.0,1.0,1.0,8.15999984741211,42.0,0.0,9.0,1.0,1.0,0.0,,42.0,,1.0,,1.0,4.0,甘肃,2.0,3.8283067
2018,530196101.0,0.0,1.0,4.037499904632568,46.0,1.0,9.0,1.0,3.0,0.0,,50.0,,1.0,,3.0,4.0,云南,0.33333334,1.4998125
2018,360012102.0,1.0,0.0,,37.0,0.0,12.0,1.0,3.0,0.0,10.0,16.0,3000.0,1.0,40000.0,3.0,4.0,江西,0.5,1.1733646
2018,350081101.0,1.0,1.0,14.893750190734863,57.0,1.0,0.0,1.0,3.0,0.0,,,,1.0,,2.0,,福建,0.25,2.4911032
2018,130505204.0,0.0,1.0,32.15625,36.0,1.0,12.0,1.0,5.0,0.0,6.0,130.0,,1.0,,5.0,2.0,河北,1.5,0.64095104
2018,510839101.0,1.0,1.0,24.622499465942383,53.0,1.0,9.0,1.0,3.0,0.0,3.0,7.0,,1.0,,3.0,3.0,四川,0.25,13.66
2018,411688105.0,1.0,0.0,43.5,30.0,1.0,16.0,0.0,3.0,0.0,4.0,32.0,5000.0,1.0,60000.0,3.0,4.0,河南,0.0,1.7201835
2018,229698501.0,0.0,1.0,26.5,30.0,1.0,12.0,1.0,3.0,1.0,5.0,72.0,3500.0,1.0,30000.0,3.0,3.0,河南,0.5,0.33866206
2018,620155101.0,0.0,1.0,22.456249237060547,47.0,1.0,6.0,1.0,2.0,0.0,,28.0,,1.0,,3.0,3.0,甘肃,0.0,0.8693564
2018,621132103.0,0.0,1.0,5.762499809265137,39.0,1.0,6.0,1.0,1.0,1.0,5.0,84.0,6500.0,1.0,40000.0,1.0,2.0,甘肃,0.75,1.3347719
2018,156955504.0,0.0,1.0,26.0,31.0,1.0,12.0,1.0,3.0,0.0,3.0,72.0,6000.0,1.0,70000.0,2.0,4.0,甘肃,0.0,1.0716347
2018,621616101.0,0.0,1.0,27.959999084472656,50.0,1.0,0.0,1.0,3.0,0.0,6.0,70.0,,1.0,,5.0,5.0,甘肃,0.0,4.495562
2018,510467101.0,1.0,1.0,,62.0,0.0,6.0,1.0,2.0,0.0,,,,0.0,,4.0,,四川,0.0,1.6916666
2018,610191101.0,1.0,1.0,53.0,41.0,0.0,9.0,1.0,2.0,1.0,19.0,8.0,1300.0,1.0,15000.0,3.0,5.0,陕西,1.0,0.8256502
2018,360175431.0,0.0,1.0,16.587499618530273,58.0,1.0,0.0,1.0,2.0,0.0,,32.0,,1.0,20000.0,1.0,5.0,江西,0.75,0.8435257
2018,210834102.0,1.0,1.0,20.0,46.0,1.0,9.0,1.0,5.0,1.0,5.0,90.0,2700.0,1.0,24000.0,3.0,3.0,,0.0,0.7653061
2018,620293102.0,0.0,1.0,33.9375,49.0,1.0,0.0,1.0,3.0,0.0,,28.0,,1.0,,3.0,4.0,甘肃,0.6666667,0.0014872593
2018,130532551.0,1.0,1.0,96.0,34.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,2.0,,河北,0.5,1.3683635
2018,430472101.0,1.0,1.0,25.040000915527344,56.0,0.0,6.0,1.0,1.0,0.0,,28.0,,1.0,,5.0,2.0,湖南,0.33333334,0.46001118
2018,430390103.0,1.0,0.0,60.45000076293945,61.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,3.0,,湖南,1.0,0.8428093
2018,360340106.0,1.0,1.0,0.5,20.0,0.0,15.0,0.0,3.0,1.0,17.0,39.0,0.0,1.0,0.0,4.0,2.0,江西,1.0,8.5
2018,621290103.0,0.0,1.0,12.170624732971191,55.0,1.0,9.0,1.0,4.0,0.0,,55.0,,1.0,60000.0,5.0,4.0,甘肃,1.0,4.569303
2018,530440102.0,1.0,0.0,31.0,46.0,1.0,15.0,1.0,3.0,0.0,19.0,40.0,4100.0,1.0,70000.0,3.0,4.0,云南,0.0,0.9328358
2018,510642102.0,1.0,0.0,224.0,56.0,0.0,12.0,1.0,3.0,0.0,99.0,56.0,,1.0,6400.0,3.0,4.0,四川,0.0,0.68
2018,140778104.0,1.0,1.0,11.899999618530273,39.0,0.0,12.0,1.0,5.0,1.0,8.0,48.0,1600.0,1.0,19200.0,3.0,3.0,山西,0.33333334,0.98057353
2018,123804501.0,1.0,0.0,44.0,26.0,0.0,12.0,1.0,2.0,1.0,9.0,37.0,2000.0,1.0,16000.0,3.0,4.0,,0.5,0.29911625
2018,430024101.0,1.0,0.0,335.5,54.0,1.0,19.0,1.0,3.0,1.0,19.0,40.0,8000.0,1.0,150000.0,3.0,4.0,湖南,0.0,1.9411256
2018,130555103.0,,1.0,97.0,35.0,0.0,19.0,0.0,3.0,1.0,16.0,40.0,3500.0,1.0,60000.0,3.0,4.0,河北,0.0,2.186589
2018,130617105.0,1.0,1.0,22.399999618530273,28.0,0.0,15.0,1.0,5.0,1.0,18.0,46.0,2600.0,1.0,31200.0,2.0,5.0,,1.0,0.6777517
2018,410252101.0,0.0,1.0,29.4375,54.0,1.0,9.0,1.0,2.0,0.0,,20.0,,1.0,,3.0,4.0,河南,0.6666667,1.7431873
2018,177667501.0,1.0,1.0,1.100000023841858,35.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,1.0,,,0.5,0.8960495
2018,210603101.0,0.0,1.0,-1.399999976158142,56.0,0.0,6.0,1.0,1.0,0.0,,84.0,,1.0,,3.0,4.0,辽宁,0.0,1.1534865
2018,620264101.0,0.0,1.0,-5.118750095367432,54.0,0.0,9.0,1.0,1.0,0.0,,,,0.0,,2.0,5.0,甘肃,0.5,4.3429003
2018,330203103.0,1.0,1.0,204.89999389648438,25.0,1.0,16.0,0.0,3.0,0.0,7.0,40.0,7000.0,1.0,90000.0,2.0,4.0,,0.0,2.187386
2018,310805102.0,1.0,0.0,521.0,64.0,1.0,12.0,1.0,3.0,0.0,,,,0.0,,3.0,,上海,0.0,0.38363636
2018,230451101.0,1.0,0.0,14.100000381469727,55.0,0.0,12.0,0.0,4.0,0.0,3.0,,,0.0,,1.0,5.0,,0.0,1.2820512
2018,510899101.0,0.0,1.0,9.699999809265137,44.0,1.0,6.0,1.0,2.0,0.0,,72.0,,1.0,,2.0,4.0,四川,0.0,1.6338195
2018,610315102.0,0.0,1.0,5.28125,56.0,0.0,0.0,1.0,1.0,0.0,,,,0.0,,4.0,,陕西,0.25,3.266332
2018,511001531.0,1.0,0.0,110.0,45.0,1.0,16.0,1.0,3.0,0.0,16.0,60.0,3400.0,1.0,60000.0,3.0,4.0,四川,0.33333334,2.2929738
2018,621115101.0,0.0,1.0,12.869999885559082,61.0,1.0,0.0,1.0,5.0,0.0,,25.0,,1.0,,3.0,5.0,甘肃,0.0,1.0427775
2018,620527102.0,1.0,1.0,41.099998474121094,56.0,0.0,9.0,1.0,4.0,1.0,19.0,56.0,2500.0,1.0,30000.0,5.0,5.0,,0.0,1.0117195
2018,360172103.0,0.0,1.0,,54.0,0.0,6.0,1.0,3.0,0.0,,,,0.0,,1.0,,江西,0.6666667,1.6231397
2018,370790101.0,1.0,1.0,25.299999237060547,63.0,0.0,9.0,1.0,3.0,0.0,,,,0.0,,5.0,,,0.5,1.0224855
2018,230476101.0,1.0,0.0,25.15999984741211,57.0,1.0,15.0,1.0,3.0,0.0,16.0,40.0,6000.0,1.0,80000.0,3.0,4.0,黑龙江,0.0,1.274301
2018,140542101.0,0.0,1.0,18.059999465942383,51.0,0.0,9.0,1.0,3.0,1.0,9.0,56.0,1500.0,1.0,12000.0,2.0,4.0,山西,0.0,0.75673366
2018,360216103.0,1.0,1.0,18.600000381469727,20.0,1.0,12.0,0.0,3.0,0.0,,,,0.0,,3.0,,,0.0,0.7698084
2018,510400103.0,0.0,1.0,13.917499542236328,42.0,0.0,0.0,1.0,3.0,0.0,,70.0,,1.0,,3.0,4.0,四川,1.0,1.9230769
2018,340352101.0,0.0,1.0,37.0,53.0,1.0,0.0,1.0,1.0,0.0,,42.0,,1.0,,3.0,4.0,安徽,0.0,2.29
2018,230258101.0,1.0,0.0,53.0,36.0,0.0,16.0,1.0,3.0,0.0,19.0,40.0,1200.0,1.0,14400.0,3.0,3.0,黑龙江,0.5,1.1265739
2018,370023103.0,1.0,0.0,200.5,29.0,0.0,15.0,1.0,4.0,0.0,14.0,45.0,4500.0,1.0,40000.0,3.0,4.0,,1.0,1.6496034
2018,130107101.0,0.0,1.0,6.427499771118164,51.0,0.0,0.0,1.0,5.0,0.0,,,,1.0,,5.0,3.0,河北,0.5,0.005923569
2018,211189102.0,0.0,1.0,-0.30000001192092896,52.0,1.0,6.0,1.0,2.0,0.0,,10.0,,1.0,,3.0,3.0,辽宁,0.0,0.11503478
2018,520380102.0,0.0,1.0,43.997501373291016,51.0,0.0,6.0,1.0,1.0,0.0,,84.0,,1.0,24000.0,5.0,4.0,贵州,0.0,0.37619048
2018,520395101.0,0.0,1.0,25.600000381469727,48.0,1.0,6.0,1.0,5.0,0.0,,56.0,,1.0,60000.0,3.0,2.0,贵州,1.0,1.7628206
2018,430416101.0,,1.0,23.399999618530273,49.0,1.0,12.0,1.0,3.0,1.0,3.0,60.0,5000.0,1.0,75000.0,1.0,2.0,湖南,0.0,2.387879
2018,441296101.0,1.0,1.0,86.8499984741211,47.0,0.0,6.0,1.0,1.0,0.0,3.0,91.0,,1.0,,3.0,4.0,广东,0.25,0.5750909
2018,220255102.0,1.0,0.0,25.299999237060547,53.0,0.0,12.0,1.0,3.0,0.0,,,,0.0,,3.0,,吉林,0.0,1.2782353
2018,440627101.0,1.0,1.0,18.649999618530273,49.0,1.0,6.0,1.0,3.0,1.0,2.0,63.0,3000.0,1.0,15000.0,3.0,2.0,广东,0.0,1.6519824
2018,440298101.0,0.0,1.0,,50.0,0.0,6.0,1.0,2.0,1.0,3.0,36.0,1700.0,1.0,20400.0,3.0,3.0,广东,0.0,1.7108635
2018,370160103.0,1.0,1.0,52.0,30.0,0.0,9.0,1.0,4.0,1.0,12.0,48.0,3500.0,0.0,7000.0,4.0,4.0,山东,1.0,1.2442791
2018,620761103.0,0.0,1.0,16.5,31.0,1.0,9.0,1.0,3.0,0.0,3.0,60.0,5000.0,1.0,65000.0,4.0,4.0,甘肃,0.5,0.6489839
2018,510527104.0,0.0,1.0,,47.0,0.0,9.0,1.0,3.0,0.0,,36.0,,1.0,,3.0,3.0,四川,0.0,0.205
2018,510208101.0,1.0,1.0,35.01250076293945,63.0,0.0,0.0,1.0,4.0,0.0,,26.0,,1.0,,3.0,3.0,四川,0.6666667,1.6103699
2018,620137103.0,0.0,0.0,51.0,27.0,1.0,16.0,0.0,4.0,0.0,16.0,60.0,5500.0,1.0,60000.0,3.0,4.0,甘肃,0.2,1.165119
2018,410435102.0,0.0,1.0,19.860000610351562,46.0,1.0,6.0,1.0,5.0,0.0,,,,1.0,20000.0,4.0,4.0,河南,0.33333334,0.75476193
2018,510577102.0,1.0,0.0,58.099998474121094,50.0,1.0,12.0,1.0,1.0,0.0,2.0,70.0,4500.0,1.0,56000.0,3.0,3.0,,0.0,0.59368575
