pid,year,gender,age,educ,marriage,child_num,job,job_precarity,job_security_dummy,bianzhi,wage,industry,provname
212034431,2018,1.0,32,16.0,1.0,2,1,,1.0,,90000.0,卫生、社会保障和社会福利业,
130797102,2018,0.0,26,9.0,1.0,1,1,2.0,1.0,否,54000.0,制造业,
620629102,2018,1.0,45,6.0,1.0,0,1,,0.0,,15000.0,制造业,甘肃
410279104,2018,1.0,26,15.0,1.0,0,1,,0.0,,38000.0,制造业,
411660101,2018,1.0,54,12.0,1.0,2,0,,0.0,,24000.0,房地产业,河南
330187104,2018,0.0,27,16.0,0.0,0,1,,1.0,,170000.0,信息传播、计算机服务和软件业,
621625101,2018,0.0,64,0.0,1.0,1,1,,0.0,,18000.0,卫生、社会保障和社会福利业,甘肃
230334101,2018,1.0,44,15.0,1.0,0,1,,1.0,,30000.0,金融业,黑龙江
450172101,2018,0.0,37,16.0,1.0,3,1,1.0,1.0,是,50000.0,信息传播、计算机服务和软件业,
411814101,2018,1.0,31,12.0,1.0,2,1,,1.0,是,30000.0,教育,河南
410454101,2018,0.0,30,9.0,1.0,2,1,,1.0,,40000.0,制造业,河南
140866103,2018,1.0,33,16.0,1.0,1,1,3.0,1.0,否,63000.0,金融业,山西
510611103,2018,0.0,29,15.0,1.0,1,1,2.0,1.0,否,80000.0,交通运输、仓储和邮政业,
441102101,2018,0.0,49,0.0,1.0,3,1,,1.0,,58000.0,建筑业,广东
311005102,2018,0.0,65,9.0,1.0,0,1,,0.0,,90000.0,制造业,上海
130439104,2018,1.0,42,9.0,1.0,0,1,,0.0,否,40000.0,交通运输、仓储和邮政业,
311228102,2018,0.0,66,16.0,1.0,2,0,2.0,0.0,否,21000.0,制造业,上海
140021101,2018,0.0,58,12.0,1.0,0,1,2.0,1.0,否,24000.0,采矿业,
311838101,2018,1.0,54,16.0,1.0,0,1,,1.0,,91000.0,批发和零售业,上海
430693101,2018,0.0,36,15.0,1.0,0,1,1.0,1.0,是,50000.0,信息传播、计算机服务和软件业,
410916103,2018,1.0,31,6.0,0.0,1,1,,0.0,,36000.0,批发和零售业,河南
140857102,2018,1.0,56,9.0,1.0,0,1,,0.0,,,批发和零售业,山西
360299101,2018,0.0,53,6.0,1.0,0,1,,1.0,,30000.0,制造业,江西
230483103,2018,1.0,28,12.0,1.0,1,1,,0.0,,39600.0,住宿和餐饮业,黑龙江
370076103,2018,0.0,31,9.0,1.0,0,0,3.0,0.0,否,24000.0,租赁和商务服务业,山东
621140551,2018,1.0,24,6.0,1.0,1,0,,1.0,,25000.0,制造业,甘肃
311027103,2018,1.0,32,16.0,1.0,0,1,,1.0,,50000.0,交通运输、仓储和邮政业,上海
410441101,2018,1.0,43,9.0,1.0,0,1,,0.0,,3000.0,制造业,河南
420368101,2018,1.0,51,15.0,1.0,1,1,,1.0,是,85000.0,水利、环境和公共设施管理业,湖北
211452104,2018,1.0,25,16.0,0.0,0,1,3.0,1.0,是,27000.0,金融业,辽宁
130083105,2018,1.0,24,16.0,1.0,0,0,,1.0,,30000.0,制造业,河北
620925103,2018,1.0,45,6.0,1.0,0,1,,0.0,,20000.0,住宿和餐饮业,甘肃
510272102,2018,0.0,57,9.0,1.0,0,1,,1.0,,72000.0,电力、燃气及水的生产和供应业,
430330104,2018,1.0,28,16.0,1.0,2,1,1.0,1.0,是,40000.0,卫生、社会保障和社会福利业,湖南
370545101,2018,1.0,48,6.0,1.0,0,1,,0.0,,10000.0,建筑业,山东
230389101,2018,1.0,48,9.0,0.0,1,1,,0.0,,24000.0,制造业,黑龙江
621628104,2018,1.0,35,16.0,1.0,1,1,,0.0,,,居民服务和其他服务业,甘肃
440788102,2018,0.0,29,12.0,1.0,1,1,,0.0,,45000.0,制造业,广东
610063109,2018,0.0,31,15.0,0.0,0,1,,1.0,,305000.0,批发和零售业,
230361102,2018,1.0,62,15.0,1.0,0,0,1.0,0.0,是,15000.0,教育,黑龙江
360223103,2018,0.0,43,9.0,1.0,0,1,,0.0,,,住宿和餐饮业,
230476103,2018,0.0,33,16.0,1.0,1,1,1.0,1.0,是,70000.0,租赁和商务服务业,
621678101,2018,1.0,43,15.0,1.0,0,1,2.0,1.0,否,24000.0,制造业,
441954105,2018,0.0,22,9.0,0.0,0,1,,0.0,,36000.0,建筑业,广东
411643101,2018,0.0,59,9.0,1.0,0,1,,0.0,,14400.0,房地产业,河南
130155103,2018,0.0,31,9.0,1.0,0,1,,0.0,,,批发和零售业,河北
312144106,2018,0.0,36,12.0,1.0,1,1,,1.0,,50000.0,制造业,上海
411085101,2018,1.0,55,12.0,1.0,0,0,,1.0,是,39000.0,公共管理和社会组织,河南
230205102,2018,0.0,24,16.0,0.0,0,1,,1.0,,80000.0,制造业,
450169103,2018,1.0,20,9.0,0.0,0,1,2.0,1.0,否,80000.0,制造业,
130714104,2018,0.0,28,16.0,0.0,0,1,1.0,1.0,是,60000.0,制造业,
330108101,2018,1.0,50,12.0,1.0,0,1,,0.0,,80000.0,制造业,浙江
440436102,2018,0.0,50,9.0,1.0,2,1,,0.0,,40000.0,建筑业,广东
510451105,2018,0.0,45,0.0,1.0,0,1,,0.0,,12000.0,建筑业,四川
410625102,2018,1.0,38,12.0,0.0,0,1,,0.0,,50000.0,金融业,
440729101,2018,1.0,36,12.0,1.0,2,1,,0.0,,,交通运输、仓储和邮政业,广东
620685101,2018,0.0,49,15.0,1.0,0,1,3.0,1.0,是,80000.0,教育,甘肃
360034104,2018,1.0,43,0.0,1.0,2,1,,1.0,,,批发和零售业,江西
130555103,2018,1.0,35,19.0,0.0,0,1,3.0,1.0,是,60000.0,教育,河北
430479104,2018,0.0,24,9.0,0.0,0,1,,0.0,,30000.0,居民服务和其他服务业,湖南
510912103,2018,0.0,24,9.0,0.0,0,1,,1.0,,50000.0,制造业,四川
211536103,2018,1.0,24,16.0,0.0,0,1,,0.0,,,金融业,
211743103,2018,1.0,32,15.0,1.0,1,1,,1.0,,30000.0,教育,
210181105,2018,1.0,24,16.0,0.0,0,1,,0.0,,30000.0,批发和零售业,
140544104,2018,0.0,24,6.0,0.0,0,1,,0.0,,37500.0,制造业,山西
520114101,2018,0.0,46,16.0,1.0,0,1,,1.0,是,80000.0,公共管理和社会组织,贵州
620427104,2018,0.0,28,12.0,1.0,1,1,3.0,1.0,否,80000.0,公共管理和社会组织,甘肃
230501101,2018,0.0,50,6.0,1.0,0,0,,0.0,,10000.0,采矿业,黑龙江
320372104,2018,1.0,44,9.0,1.0,0,1,,1.0,,50000.0,制造业,江苏
360335101,2018,1.0,32,9.0,0.0,1,0,,0.0,,40000.0,批发和零售业,江西
130323102,2018,1.0,37,9.0,0.0,2,1,,0.0,,16000.0,住宿和餐饮业,河北
164858501,2018,0.0,35,16.0,1.0,0,1,,1.0,,120000.0,建筑业,上海
230008103,2018,1.0,40,9.0,1.0,2,0,,0.0,,20000.0,居民服务和其他服务业,黑龙江
410104103,2018,0.0,43,12.0,1.0,0,1,,0.0,,37000.0,制造业,河南
310547101,2018,1.0,40,15.0,1.0,1,1,,1.0,,100000.0,批发和零售业,上海
430311104,2018,1.0,31,12.0,1.0,2,1,,1.0,,40000.0,制造业,湖南
410064102,2018,0.0,37,12.0,1.0,1,1,,1.0,,60000.0,制造业,河南
411688105,2018,0.0,30,16.0,0.0,0,1,2.0,1.0,否,60000.0,电力、燃气及水的生产和供应业,河南
140123101,2018,1.0,49,9.0,1.0,0,1,,0.0,,20000.0,住宿和餐饮业,山西
370574102,2018,0.0,25,16.0,0.0,0,1,,1.0,,60000.0,制造业,
530430104,2018,0.0,55,9.0,1.0,1,1,,1.0,,100000.0,无法编码,云南
360184103,2018,0.0,28,12.0,1.0,0,1,,0.0,,100000.0,批发和零售业,
211543103,2018,1.0,55,0.0,1.0,0,1,,0.0,,15000.0,制造业,辽宁
168228501,2018,0.0,31,12.0,1.0,1,1,,0.0,,2500.0,交通运输、仓储和邮政业,山东
620910101,2018,0.0,43,6.0,1.0,0,1,,1.0,,25000.0,制造业,甘肃
312002105,2018,1.0,34,16.0,1.0,2,1,,1.0,,40000.0,制造业,上海
211019101,2018,1.0,54,15.0,1.0,0,1,,1.0,,24000.0,制造业,辽宁
441325106,2018,0.0,23,15.0,0.0,0,1,,1.0,,60000.0,房地产业,广东
311003101,2018,0.0,30,16.0,0.0,0,1,,1.0,,170000.0,信息传播、计算机服务和软件业,上海
130601102,2018,1.0,49,9.0,1.0,0,1,,0.0,,10000.0,制造业,河北
220057103,2018,0.0,28,16.0,1.0,1,1,2.0,1.0,否,100000.0,建筑业,
441243101,2018,0.0,54,12.0,1.0,0,1,,0.0,,25000.0,交通运输、仓储和邮政业,广东
211871102,2018,1.0,60,9.0,1.0,0,1,,0.0,否,4900.0,卫生、社会保障和社会福利业,辽宁
520049551,2018,0.0,26,6.0,1.0,2,1,,1.0,否,50000.0,建筑业,贵州
621612102,2018,0.0,54,9.0,1.0,0,1,,1.0,,,批发和零售业,甘肃
430618103,2018,0.0,45,16.0,0.0,1,1,3.0,1.0,是,60000.0,文化、体育和娱乐业,湖南
140366101,2018,0.0,66,9.0,1.0,0,1,,0.0,,,交通运输、仓储和邮政业,
210725103,2018,0.0,22,6.0,1.0,1,1,,0.0,,36000.0,住宿和餐饮业,辽宁
211702103,2018,0.0,49,12.0,1.0,1,1,2.0,1.0,否,48000.0,租赁和商务服务业,辽宁
621706104,2018,0.0,33,16.0,0.0,0,1,,1.0,否,87500.0,制造业,甘肃
430118102,2018,1.0,52,15.0,1.0,0,1,,1.0,,42000.0,金融业,湖南
310682102,2018,1.0,60,9.0,1.0,0,1,,0.0,,14400.0,教育,上海
211669101,2018,0.0,31,15.0,1.0,1,1,,0.0,,61600.0,房地产业,
621038102,2018,0.0,45,6.0,1.0,0,1,,0.0,,20000.0,建筑业,甘肃
320223106,2018,0.0,27,15.0,0.0,0,1,,1.0,,70000.0,住宿和餐饮业,
610312102,2018,0.0,32,16.0,0.0,1,1,1.0,1.0,是,50000.0,教育,陕西
210883101,2018,1.0,48,16.0,1.0,0,1,,1.0,是,51720.0,科学研究、技术服务和地质勘查业,辽宁
510991101,2018,0.0,54,12.0,1.0,0,0,,0.0,,35000.0,水利、环境和公共设施管理业,四川
430098101,2018,1.0,36,15.0,1.0,1,1,2.0,1.0,否,50000.0,教育,湖南
620534103,2018,0.0,43,9.0,1.0,0,1,,1.0,,,批发和零售业,甘肃
520576103,2018,0.0,28,9.0,0.0,0,1,,1.0,,17000.0,租赁和商务服务业,
211127103,2018,0.0,36,16.0,1.0,2,1,1.0,1.0,是,36000.0,公共管理和社会组织,辽宁
330025102,2018,1.0,53,9.0,1.0,1,1,,0.0,,,批发和零售业,浙江
320123103,2018,1.0,24,15.0,1.0,0,1,,1.0,,20300.0,房地产业,江苏
411720102,2018,0.0,57,9.0,1.0,0,1,,1.0,,,批发和零售业,河南
140350101,2018,0.0,59,9.0,1.0,1,1,,0.0,,50000.0,交通运输、仓储和邮政业,
210063101,2018,1.0,49,16.0,0.0,0,1,,1.0,是,51000.0,公共管理和社会组织,
350183107,2018,1.0,28,9.0,1.0,0,1,,0.0,,40000.0,批发和零售业,福建
130746101,2018,0.0,38,19.0,1.0,2,1,2.0,1.0,否,120000.0,卫生、社会保障和社会福利业,
620794104,2018,0.0,43,16.0,0.0,0,1,1.0,1.0,是,46000.0,教育,甘肃
450215102,2018,0.0,50,0.0,1.0,1,1,,0.0,,,建筑业,
440442105,2018,0.0,29,16.0,0.0,0,1,,1.0,,30000.0,制造业,
471232434,2018,0.0,31,9.0,1.0,1,1,,0.0,,36000.0,交通运输、仓储和邮政业,云南
510475101,2018,0.0,44,15.0,1.0,1,1,1.0,1.0,是,89000.0,教育,四川
360236103,2018,0.0,31,16.0,0.0,0,0,,1.0,,7000.0,制造业,江西
410687431,2018,0.0,45,12.0,1.0,0,0,2.0,1.0,否,22000.0,制造业,
370130103,2018,0.0,32,16.0,1.0,1,1,,1.0,,150000.0,租赁和商务服务业,山东
340176101,2018,0.0,50,9.0,1.0,0,1,,0.0,,60000.0,制造业,安徽
621317103,2018,0.0,33,12.0,1.0,1,1,3.0,1.0,否,42000.0,电力、燃气及水的生产和供应业,甘肃
621420102,2018,1.0,56,12.0,1.0,0,1,,0.0,,40000.0,采矿业,甘肃
510953103,2018,1.0,23,16.0,0.0,0,1,,0.0,,18000.0,金融业,
410911104,2018,1.0,25,9.0,1.0,0,1,,0.0,,,居民服务和其他服务业,河南
440792102,2018,1.0,49,0.0,1.0,2,1,,0.0,,,批发和零售业,广东
649170601,2018,1.0,21,9.0,1.0,1,1,,0.0,否,30000.0,房地产业,
621643102,2018,0.0,55,9.0,1.0,1,1,,0.0,,36000.0,制造业,甘肃
370309103,2018,1.0,31,16.0,1.0,0,1,1.0,0.0,是,60000.0,电力、燃气及水的生产和供应业,
621344105,2018,1.0,34,9.0,1.0,2,1,,0.0,,,居民服务和其他服务业,甘肃
130477103,2018,1.0,27,15.0,1.0,0,1,,1.0,,42000.0,教育,
621035102,2018,0.0,49,6.0,1.0,0,1,,1.0,,30000.0,建筑业,甘肃
510886104,2018,1.0,36,9.0,0.0,0,1,,0.0,,25000.0,租赁和商务服务业,
510361102,2018,1.0,51,0.0,0.0,1,1,,0.0,否,20000.0,居民服务和其他服务业,四川
621705101,2018,1.0,43,9.0,1.0,1,1,,0.0,,,批发和零售业,甘肃
350130104,2018,1.0,31,15.0,1.0,0,1,,1.0,,12500.0,交通运输、仓储和邮政业,
621452101,2018,1.0,40,12.0,1.0,2,1,1.0,1.0,是,20000.0,制造业,甘肃
220084101,2018,1.0,45,6.0,1.0,0,1,,0.0,,12000.0,制造业,吉林
410338104,2018,1.0,29,16.0,1.0,1,1,,0.0,,43000.0,金融业,河南
411687102,2018,0.0,43,12.0,1.0,1,1,,1.0,是,48000.0,交通运输、仓储和邮政业,河南
410660101,2018,1.0,50,12.0,1.0,0,1,2.0,0.0,否,19200.0,卫生、社会保障和社会福利业,河南
312057105,2018,0.0,35,16.0,1.0,1,1,,1.0,否,100000.0,租赁和商务服务业,上海
140052101,2018,0.0,43,9.0,1.0,0,1,1.0,1.0,是,70000.0,采矿业,
430590102,2018,0.0,50,9.0,1.0,0,1,1.0,1.0,是,60000.0,金融业,
370208104,2018,1.0,29,6.0,1.0,1,1,,1.0,,18000.0,制造业,
410512103,2018,0.0,27,12.0,1.0,2,1,2.0,0.0,否,72000.0,交通运输、仓储和邮政业,河南
610235101,2018,1.0,38,15.0,1.0,2,1,,0.0,,25000.0,教育,陕西
340197101,2018,0.0,46,6.0,1.0,1,1,,0.0,,100000.0,建筑业,安徽
211729101,2018,1.0,54,12.0,1.0,0,1,,1.0,,70000.0,批发和零售业,辽宁
360163103,2018,0.0,51,9.0,1.0,0,1,,1.0,是,20000.0,公共管理和社会组织,江西
411822101,2018,1.0,53,15.0,0.0,1,1,3.0,1.0,是,40800.0,教育,河南
130082102,2018,0.0,40,0.0,0.0,0,1,,1.0,,20000.0,制造业,河北
510145102,2018,0.0,44,15.0,1.0,0,1,1.0,1.0,是,110000.0,公共管理和社会组织,四川
247424501,2018,1.0,27,12.0,1.0,0,1,,1.0,,59000.0,制造业,
620980101,2018,0.0,39,9.0,1.0,0,1,,0.0,,30000.0,建筑业,甘肃
450214105,2018,1.0,36,9.0,1.0,2,1,,0.0,,8000.0,制造业,
610088103,2018,1.0,22,12.0,0.0,1,1,,0.0,,17000.0,租赁和商务服务业,陕西
620086103,2018,0.0,37,9.0,1.0,1,1,,0.0,,20000.0,建筑业,甘肃
621656102,2018,0.0,55,12.0,1.0,0,1,,1.0,否,18000.0,制造业,甘肃
312008101,2018,0.0,45,9.0,1.0,0,1,,1.0,,50000.0,制造业,上海
310041103,2018,1.0,37,16.0,1.0,1,1,,1.0,,83760.0,文化、体育和娱乐业,上海
621077103,2018,0.0,49,9.0,1.0,1,1,,0.0,,30000.0,制造业,甘肃
330211101,2018,0.0,53,9.0,1.0,0,1,,0.0,,30000.0,制造业,浙江
230367103,2018,0.0,26,15.0,1.0,0,1,2.0,1.0,否,38000.0,交通运输、仓储和邮政业,
310373103,2018,0.0,31,19.0,1.0,1,1,,1.0,,200000.0,制造业,上海
441185101,2018,0.0,24,15.0,0.0,0,1,,1.0,,142000.0,信息传播、计算机服务和软件业,广东
230110101,2018,0.0,44,12.0,1.0,1,1,,1.0,,150000.0,批发和零售业,
440441101,2018,0.0,46,9.0,1.0,0,1,,1.0,是,25000.0,电力、燃气及水的生产和供应业,广东
120008103,2018,1.0,30,16.0,1.0,0,1,1.0,1.0,是,100000.0,制造业,天津
620594102,2018,0.0,38,9.0,1.0,1,1,,0.0,,,建筑业,甘肃
311670103,2018,1.0,56,9.0,1.0,1,1,3.0,0.0,否,50000.0,居民服务和其他服务业,上海
230410103,2018,1.0,45,12.0,0.0,0,1,,0.0,,12000.0,批发和零售业,黑龙江
310874102,2018,1.0,47,12.0,1.0,0,1,,1.0,,36000.0,批发和零售业,上海
360279101,2018,0.0,42,16.0,1.0,0,1,,1.0,是,50000.0,教育,江西
411560101,2018,0.0,46,0.0,1.0,1,1,,0.0,,45000.0,交通运输、仓储和邮政业,河南
120080431,2018,1.0,28,9.0,1.0,0,0,,1.0,,3000.0,信息传播、计算机服务和软件业,天津
456465431,2018,1.0,30,9.0,1.0,1,1,,1.0,,30000.0,制造业,
450194101,2018,0.0,50,9.0,1.0,1,1,,0.0,,,批发和零售业,
140722105,2018,0.0,22,12.0,0.0,0,0,,0.0,,23000.0,制造业,山西
621825101,2018,0.0,55,9.0,1.0,0,0,,0.0,,,住宿和餐饮业,甘肃
211131101,2018,0.0,52,9.0,1.0,0,1,,0.0,,,批发和零售业,辽宁
130368431,2018,0.0,39,16.0,1.0,0,1,,1.0,,300000.0,房地产业,
621726103,2018,1.0,30,15.0,1.0,0,1,2.0,1.0,否,28800.0,公共管理和社会组织,
620748104,2018,1.0,22,6.0,0.0,1,0,,0.0,,6000.0,批发和零售业,甘肃
610147103,2018,0.0,28,15.0,1.0,0,1,,1.0,,,租赁和商务服务业,陕西
230306102,2018,0.0,41,15.0,1.0,1,1,,0.0,,30000.0,制造业,黑龙江
511012101,2018,0.0,46,0.0,1.0,0,1,1.0,1.0,是,37000.0,制造业,四川
440460103,2018,1.0,25,9.0,1.0,2,1,,1.0,,45000.0,制造业,广东
140673102,2018,0.0,48,9.0,1.0,0,1,,0.0,,26000.0,建筑业,
450346101,2018,0.0,53,9.0,1.0,0,1,,0.0,,20000.0,建筑业,广西
330290104,2018,0.0,36,12.0,1.0,2,1,,1.0,,160000.0,制造业,
130189101,2018,1.0,44,15.0,1.0,0,1,1.0,1.0,是,40000.0,教育,河北
120056551,2018,1.0,27,16.0,1.0,0,1,1.0,1.0,是,84000.0,教育,天津
311560102,2018,0.0,56,12.0,1.0,0,1,,1.0,是,140000.0,制造业,上海
230269101,2018,1.0,42,12.0,1.0,0,1,,1.0,,11360.0,制造业,黑龙江
242633551,2018,0.0,35,19.0,1.0,1,1,,1.0,是,150000.0,教育,
130901104,2018,1.0,34,15.0,0.0,1,0,,0.0,,24000.0,住宿和餐饮业,河北
311712101,2018,0.0,48,9.0,1.0,0,1,,1.0,,81911.0,交通运输、仓储和邮政业,上海
330234102,2018,0.0,29,16.0,0.0,0,1,,1.0,,72000.0,金融业,
610251103,2018,0.0,35,15.0,1.0,2,1,1.0,1.0,是,60000.0,电力、燃气及水的生产和供应业,陕西
210858101,2018,0.0,50,9.0,1.0,0,1,,0.0,,,无法编码,辽宁
410633101,2018,0.0,51,16.0,0.0,0,1,2.0,1.0,否,72000.0,房地产业,河南
440194431,2018,0.0,33,9.0,1.0,1,1,,0.0,,,制造业,黑龙江
230432101,2018,0.0,60,0.0,1.0,0,1,,0.0,,36000.0,采矿业,
130221102,2018,0.0,47,9.0,1.0,0,1,,0.0,,,建筑业,河北
440758104,2018,1.0,33,9.0,1.0,2,1,,0.0,,180000.0,交通运输、仓储和邮政业,
211093101,2018,0.0,50,12.0,1.0,0,1,,1.0,,32000.0,制造业,
441260104,2018,0.0,32,15.0,0.0,0,0,,0.0,,50000.0,交通运输、仓储和邮政业,
140141102,2018,0.0,58,12.0,1.0,0,1,2.0,1.0,否,13200.0,电力、燃气及水的生产和供应业,山西
311754431,2018,0.0,56,9.0,1.0,0,1,,1.0,,63200.0,交通运输、仓储和邮政业,上海
370623102,2018,0.0,63,9.0,1.0,0,1,,0.0,,16000.0,建筑业,山东
370097102,2018,0.0,55,9.0,1.0,0,1,,0.0,,10000.0,建筑业,山东
510483101,2018,1.0,50,0.0,1.0,0,1,,0.0,,,住宿和餐饮业,四川
350018104,2018,0.0,33,19.0,1.0,2,1,,1.0,是,66000.0,金融业,福建
311750102,2018,0.0,36,16.0,1.0,1,1,,1.0,,135000.0,金融业,上海
230080102,2018,0.0,51,12.0,1.0,0,1,,1.0,,35000.0,建筑业,黑龙江
211249102,2018,0.0,43,12.0,1.0,1,1,,1.0,,43200.0,制造业,辽宁
410319103,2018,0.0,24,12.0,0.0,0,1,1.0,1.0,是,26400.0,水利、环境和公共设施管理业,河南
410448102,2018,0.0,44,16.0,1.0,1,1,,1.0,是,52000.0,教育,河南
360290104,2018,1.0,26,9.0,1.0,0,1,,0.0,,36000.0,批发和零售业,江西
450139101,2018,0.0,56,12.0,1.0,0,1,3.0,1.0,否,19200.0,卫生、社会保障和社会福利业,
520317103,2018,0.0,37,9.0,1.0,2,1,,0.0,,78000.0,租赁和商务服务业,
410060431,2018,1.0,33,16.0,0.0,1,1,,1.0,,150000.0,房地产业,河南
330040103,2018,1.0,71,12.0,0.0,0,1,,0.0,,,批发和零售业,浙江
211947102,2018,1.0,55,12.0,0.0,0,0,1.0,1.0,是,50000.0,教育,辽宁
620973105,2018,1.0,47,0.0,0.0,0,0,,0.0,,32000.0,制造业,甘肃
312231102,2018,1.0,36,16.0,0.0,1,1,,1.0,,110000.0,批发和零售业,上海
130417104,2018,1.0,31,6.0,1.0,2,1,,0.0,,15000.0,教育,河北
440661101,2018,0.0,57,9.0,1.0,0,1,,1.0,,,居民服务和其他服务业,广东
430005103,2018,1.0,47,16.0,1.0,0,1,2.0,1.0,否,74200.0,信息传播、计算机服务和软件业,
210048102,2018,0.0,43,12.0,0.0,0,1,1.0,1.0,是,44000.0,制造业,辽宁
411360101,2018,0.0,52,9.0,1.0,0,1,,0.0,,24000.0,住宿和餐饮业,河南
411835102,2018,0.0,53,15.0,1.0,0,1,1.0,1.0,是,80000.0,建筑业,河南
210263101,2018,1.0,45,12.0,1.0,0,1,,1.0,,48000.0,金融业,辽宁
330001101,2018,1.0,45,6.0,1.0,0,0,,1.0,,19716.0,房地产业,浙江
370461101,2018,0.0,52,9.0,1.0,1,1,,1.0,,30000.0,建筑业,山东
140293102,2018,0.0,44,9.0,1.0,1,1,,1.0,,35000.0,建筑业,山西
450325103,2018,0.0,20,12.0,0.0,0,1,3.0,1.0,否,4600.0,电力、燃气及水的生产和供应业,
793344431,2018,0.0,28,6.0,1.0,2,1,,0.0,,60000.0,建筑业,河南
140097106,2018,0.0,23,15.0,0.0,0,1,,0.0,,30000.0,居民服务和其他服务业,
130555104,2018,0.0,33,9.0,1.0,3,1,,0.0,,65000.0,建筑业,河北
360187101,2018,1.0,48,0.0,1.0,1,1,2.0,0.0,否,4000.0,住宿和餐饮业,江西
510337105,2018,1.0,22,12.0,0.0,0,1,,0.0,,50000.0,批发和零售业,
230468103,2018,0.0,23,16.0,0.0,0,1,,1.0,,65000.0,金融业,
410012102,2018,0.0,25,16.0,0.0,0,1,,1.0,,52000.0,建筑业,河南
189893501,2018,0.0,27,12.0,1.0,0,1,,1.0,,75000.0,制造业,
211109431,2018,1.0,36,12.0,1.0,1,1,,1.0,,25000.0,租赁和商务服务业,辽宁
120013101,2018,1.0,41,19.0,1.0,0,1,3.0,1.0,是,80000.0,公共管理和社会组织,天津
620696101,2018,0.0,40,9.0,0.0,0,1,,0.0,,30000.0,交通运输、仓储和邮政业,甘肃
197048502,2018,0.0,31,12.0,1.0,1,1,3.0,0.0,是,100000.0,采矿业,甘肃
211334101,2018,1.0,43,12.0,1.0,0,1,,1.0,,30200.0,居民服务和其他服务业,辽宁
130874104,2018,1.0,34,16.0,1.0,1,1,,1.0,是,25000.0,教育,
411844101,2018,1.0,59,15.0,1.0,0,1,1.0,1.0,是,40000.0,卫生、社会保障和社会福利业,河南
370462102,2018,0.0,44,9.0,1.0,0,1,,0.0,,30000.0,建筑业,山东
430434101,2018,1.0,46,6.0,1.0,1,0,,0.0,,30000.0,制造业,湖南
430182103,2018,1.0,52,9.0,1.0,0,1,,0.0,,,批发和零售业,湖南
210507101,2018,0.0,48,12.0,1.0,0,1,1.0,1.0,是,60000.0,采矿业,辽宁
411310102,2018,0.0,59,6.0,1.0,2,1,,0.0,,25000.0,建筑业,河南
340167102,2018,1.0,47,6.0,1.0,0,1,,1.0,,,批发和零售业,安徽
500312101,2018,0.0,48,16.0,0.0,0,1,,0.0,,60000.0,批发和零售业,
350152105,2018,1.0,36,12.0,1.0,1,1,,1.0,,19200.0,制造业,福建
420294101,2018,0.0,51,6.0,1.0,0,1,,0.0,,,建筑业,湖北
620185102,2018,0.0,39,9.0,1.0,2,1,,0.0,,20000.0,建筑业,甘肃
420310105,2018,1.0,29,16.0,0.0,0,1,,1.0,,185000.0,金融业,上海
228335503,2018,0.0,28,12.0,1.0,2,1,,1.0,,42000.0,制造业,河南
370012103,2018,1.0,29,16.0,1.0,1,0,2.0,0.0,否,25500.0,教育,山东
310812102,2018,0.0,55,12.0,0.0,0,0,1.0,1.0,是,24000.0,租赁和商务服务业,上海
620437102,2018,0.0,49,9.0,1.0,0,1,,0.0,,30000.0,建筑业,甘肃
130381101,2018,1.0,41,9.0,1.0,2,1,,0.0,,50000.0,制造业,河北
311105101,2018,0.0,38,9.0,1.0,1,1,,1.0,,29040.0,交通运输、仓储和邮政业,上海
610044103,2018,1.0,32,12.0,1.0,1,1,,1.0,,102000.0,制造业,
410443501,2018,1.0,26,9.0,1.0,0,0,,0.0,,7000.0,制造业,河南
370454101,2018,0.0,46,6.0,1.0,1,1,,0.0,,20000.0,建筑业,山东
420089101,2018,0.0,42,16.0,1.0,0,1,,1.0,是,90000.0,公共管理和社会组织,湖北
310183103,2018,1.0,48,12.0,1.0,0,1,,0.0,,30000.0,水利、环境和公共设施管理业,上海
130489102,2018,0.0,43,15.0,1.0,2,1,2.0,1.0,否,60000.0,水利、环境和公共设施管理业,
330024101,2018,0.0,49,6.0,1.0,0,1,,1.0,,,批发和零售业,浙江
410253101,2018,1.0,37,9.0,1.0,0,1,3.0,1.0,否,24000.0,制造业,河南
130131101,2018,0.0,47,16.0,1.0,0,1,1.0,1.0,是,96000.0,金融业,河北
350107106,2018,1.0,26,12.0,1.0,1,1,2.0,1.0,否,4000.0,卫生、社会保障和社会福利业,福建
210964101,2018,1.0,64,9.0,1.0,1,1,,0.0,,1800.0,住宿和餐饮业,辽宁
420120101,2018,1.0,42,12.0,1.0,0,1,,1.0,,52000.0,批发和零售业,湖北
621390101,2018,0.0,55,16.0,1.0,0,1,,1.0,是,81000.0,公共管理和社会组织,甘肃
420090101,2018,0.0,45,16.0,1.0,1,1,,1.0,是,160000.0,公共管理和社会组织,
211207103,2018,0.0,29,15.0,1.0,0,1,,0.0,,64000.0,房地产业,
621671103,2018,0.0,53,16.0,1.0,0,1,,1.0,是,50000.0,金融业,甘肃
191922551,2018,0.0,43,6.0,0.0,1,1,,0.0,,20000.0,制造业,江西
621319102,2018,0.0,66,0.0,1.0,0,1,,0.0,否,4100.0,公共管理和社会组织,甘肃
411398101,2018,0.0,29,9.0,1.0,0,1,,0.0,,102000.0,建筑业,
