pid,year,gender,age,educ,marriage,child_p,job,job_precarity,job_security_dummy,bianzhi,wage,industry,provname
442007104,2018,1.0,52,9.0,1.0,0.0,0,,0.0,,30000.0,居民服务和其他服务业,广东
330266101,2018,0.0,60,9.0,1.0,0.0,1,,1.0,,40000.0,制造业,浙江
211752102,2018,1.0,52,9.0,1.0,1.0,1,,0.0,,20000.0,房地产业,辽宁
211429102,2018,1.0,35,12.0,1.0,0.0,1,,0.0,否,30000.0,金融业,
411814101,2018,1.0,31,12.0,1.0,2.0,1,,1.0,是,30000.0,教育,河南
411829101,2018,1.0,47,12.0,1.0,0.0,1,,1.0,是,18000.0,制造业,河南
411301103,2018,1.0,36,9.0,1.0,0.5,1,,0.0,,2500.0,金融业,
370037103,2018,0.0,46,15.0,1.0,0.0,1,2.0,1.0,否,80000.0,制造业,山东
140767103,2018,0.0,47,9.0,1.0,0.0,1,,0.0,,20000.0,建筑业,山西
330268103,2018,0.0,41,9.0,1.0,0.33333334,1,,1.0,,,居民服务和其他服务业,浙江
410402551,2018,1.0,34,15.0,1.0,0.25,0,,0.0,,5000.0,教育,河南
440442105,2018,0.0,29,16.0,0.0,0.0,1,,1.0,,30000.0,制造业,
430414103,2018,0.0,19,9.0,0.0,0.0,1,,1.0,,3000.0,房地产业,湖南
210507101,2018,0.0,48,12.0,1.0,0.0,1,1.0,1.0,是,60000.0,采矿业,辽宁
450172101,2018,0.0,37,16.0,1.0,1.0,1,1.0,1.0,是,50000.0,信息传播、计算机服务和软件业,
441719103,2018,0.0,25,15.0,1.0,0.0,1,,0.0,,32400.0,制造业,广东
430249103,2018,0.0,31,15.0,1.0,0.5,1,1.0,1.0,是,150000.0,制造业,
330046104,2018,0.0,35,16.0,1.0,0.5,1,1.0,1.0,是,135000.0,电力、燃气及水的生产和供应业,浙江
210155103,2018,0.0,36,6.0,1.0,0.0,1,,0.0,,120000.0,建筑业,辽宁
311774101,2018,0.0,59,12.0,1.0,0.0,1,,1.0,,100000.0,制造业,上海
140600102,2018,0.0,34,9.0,1.0,1.0,1,,0.0,,50000.0,交通运输、仓储和邮政业,山西
440768104,2018,0.0,29,15.0,0.0,0.0,0,,0.0,,40000.0,批发和零售业,广东
130475103,2018,0.0,40,12.0,1.0,1.0,1,,0.0,,,居民服务和其他服务业,河北
510872103,2018,1.0,52,12.0,1.0,0.5,1,,0.0,,2600.0,制造业,广东
140481103,2018,0.0,29,12.0,1.0,0.5,1,,0.0,,36000.0,房地产业,山西
411430105,2018,0.0,24,12.0,0.0,0.0,0,,0.0,,15000.0,房地产业,
411392103,2018,0.0,27,12.0,1.0,1.0,1,3.0,1.0,否,32000.0,公共管理和社会组织,河南
410650103,2018,0.0,52,16.0,1.0,0.0,1,,1.0,,30000.0,建筑业,河南
340167102,2018,1.0,47,6.0,1.0,0.0,1,,1.0,,,批发和零售业,安徽
130093104,2018,1.0,29,9.0,1.0,1.0,0,,0.0,,32400.0,制造业,
441512101,2018,1.0,45,12.0,1.0,0.0,1,,1.0,是,25000.0,公共管理和社会组织,广东
440731101,2018,0.0,58,12.0,1.0,0.40000001,1,,1.0,是,48000.0,电力、燃气及水的生产和供应业,广东
510882103,2018,1.0,48,6.0,1.0,0.0,1,,0.0,,25500.0,制造业,四川
130199104,2018,0.0,43,16.0,1.0,0.0,1,,1.0,,70000.0,金融业,河北
210181105,2018,1.0,24,16.0,0.0,0.0,1,,0.0,,30000.0,批发和零售业,
420118101,2018,1.0,43,15.0,0.0,1.0,1,,1.0,,30000.0,批发和零售业,湖北
420367101,2018,0.0,46,15.0,1.0,0.0,1,,1.0,是,60000.0,公共管理和社会组织,湖北
410155104,2018,1.0,33,9.0,1.0,0.5,0,,0.0,,30000.0,制造业,河南
211946103,2018,0.0,31,9.0,0.0,0.0,1,,1.0,否,27000.0,金融业,辽宁
621331101,2018,0.0,38,16.0,1.0,0.33333334,1,3.0,0.0,是,37000.0,教育,甘肃
350016102,2018,0.0,60,12.0,1.0,0.0,1,,0.0,,,建筑业,福建
130467103,2018,0.0,33,16.0,1.0,0.33333334,1,,1.0,,100000.0,制造业,
410349103,2018,1.0,63,9.0,1.0,0.33333334,1,,0.0,,3200.0,住宿和餐饮业,河南
211870102,2018,0.0,54,9.0,0.0,0.0,1,1.0,1.0,是,12000.0,制造业,辽宁
220113103,2018,1.0,27,15.0,1.0,1.0,1,,1.0,,60000.0,制造业,
211202104,2018,1.0,26,16.0,0.0,0.0,1,1.0,1.0,是,50000.0,教育,辽宁
430704104,2018,0.0,30,9.0,1.0,1.0,1,,0.0,,50600.0,住宿和餐饮业,湖南
500169104,2018,0.0,45,6.0,1.0,0.0,1,,0.0,,,建筑业,重庆
411469104,2018,1.0,27,9.0,1.0,0.0,0,,0.0,,50000.0,制造业,河南
450346101,2018,0.0,53,9.0,1.0,0.0,1,,0.0,,20000.0,建筑业,广西
140393101,2018,0.0,58,12.0,1.0,0.0,1,1.0,1.0,是,16800.0,交通运输、仓储和邮政业,
441105101,2018,0.0,44,9.0,1.0,0.0,1,,0.0,,,电力、燃气及水的生产和供应业,广东
360210101,2018,0.0,45,9.0,1.0,0.0,1,,0.0,,40000.0,制造业,江西
510145102,2018,0.0,44,15.0,1.0,0.0,1,1.0,1.0,是,110000.0,公共管理和社会组织,四川
440223101,2018,0.0,39,6.0,1.0,1.0,1,,1.0,,50000.0,交通运输、仓储和邮政业,广东
330123102,2018,0.0,19,12.0,0.0,0.0,1,,1.0,,36000.0,批发和零售业,浙江
360302101,2018,1.0,48,6.0,1.0,0.5,1,,0.0,,10000.0,制造业,江西
510162101,2018,0.0,54,12.0,1.0,0.0,1,,0.0,,,制造业,四川
120075101,2018,0.0,65,0.0,1.0,,1,,0.0,,21000.0,建筑业,天津
370758101,2018,0.0,63,6.0,1.0,0.0,1,,0.0,,40000.0,制造业,
230008103,2018,1.0,40,9.0,1.0,2.0,0,,0.0,,20000.0,居民服务和其他服务业,黑龙江
410184103,2018,0.0,31,9.0,1.0,1.5,1,,0.0,,18000.0,制造业,河南
370510105,2018,1.0,20,12.0,1.0,0.5,1,,0.0,,,住宿和餐饮业,
330267101,2018,0.0,27,16.0,1.0,0.0,1,,1.0,,64000.0,批发和零售业,浙江
140220106,2018,0.0,23,15.0,0.0,0.0,1,,1.0,,100000.0,批发和零售业,
410941103,2018,0.0,27,9.0,1.0,0.0,1,,0.0,,40000.0,建筑业,
621634104,2018,1.0,30,16.0,1.0,0.5,1,,1.0,是,38500.0,公共管理和社会组织,甘肃
620015104,2018,0.0,30,19.0,0.0,0.0,1,2.0,1.0,否,120000.0,房地产业,
230350102,2018,0.0,41,15.0,1.0,0.5,1,1.0,1.0,是,80000.0,交通运输、仓储和邮政业,黑龙江
610129105,2018,1.0,31,9.0,1.0,1.0,1,,0.0,,15000.0,制造业,陕西
130423102,2018,1.0,44,9.0,1.0,0.5,1,,0.0,,2000.0,制造业,河北
320219103,2018,1.0,33,9.0,1.0,0.5,1,,0.0,,66000.0,住宿和餐饮业,江苏
621216103,2018,0.0,48,12.0,1.0,0.0,1,,1.0,,45000.0,建筑业,甘肃
411525105,2018,0.0,25,16.0,0.0,0.0,1,,1.0,,84000.0,信息传播、计算机服务和软件业,上海
311333105,2018,0.0,36,9.0,1.0,0.66666669,1,,0.0,,84000.0,制造业,上海
211947102,2018,1.0,55,12.0,0.0,0.0,0,1.0,1.0,是,50000.0,教育,辽宁
320372105,2018,0.0,22,16.0,0.0,0.0,1,,1.0,,37800.0,建筑业,江苏
620404104,2018,0.0,27,16.0,0.0,0.0,1,,1.0,,50000.0,制造业,甘肃
621632101,2018,0.0,47,6.0,1.0,0.0,1,,0.0,,32000.0,制造业,甘肃
440309104,2018,0.0,32,15.0,0.0,0.0,1,,0.0,,90000.0,租赁和商务服务业,广东
110009102,2018,0.0,61,12.0,1.0,0.0,0,2.0,1.0,否,26400.0,公共管理和社会组织,北京
411168104,2018,0.0,21,9.0,1.0,0.0,1,,0.0,,44500.0,住宿和餐饮业,
620714106,2018,0.0,28,12.0,1.0,0.0,1,,0.0,,20000.0,水利、环境和公共设施管理业,甘肃
340251102,2018,0.0,56,6.0,1.0,0.33333334,1,,0.0,否,24000.0,电力、燃气及水的生产和供应业,安徽
330187103,2018,1.0,32,16.0,1.0,1.0,1,3.0,1.0,是,120000.0,教育,浙江
620654105,2018,1.0,36,9.0,1.0,0.5,1,,0.0,,,批发和零售业,甘肃
410396103,2018,0.0,33,15.0,1.0,1.0,1,,0.0,,100.0,批发和零售业,河南
168228501,2018,0.0,31,12.0,1.0,0.5,1,,0.0,,2500.0,交通运输、仓储和邮政业,山东
411515103,2018,0.0,46,9.0,1.0,0.33333334,1,,0.0,否,30000.0,建筑业,河南
620661102,2018,1.0,44,16.0,1.0,0.0,1,3.0,0.0,是,59500.0,教育,甘肃
310406102,2018,0.0,66,15.0,1.0,,1,,0.0,,84500.0,制造业,上海
620982106,2018,0.0,53,16.0,1.0,0.0,1,,0.0,是,140000.0,公共管理和社会组织,
370429101,2018,1.0,49,9.0,1.0,0.0,1,,0.0,,8000.0,居民服务和其他服务业,
450196104,2018,1.0,24,9.0,1.0,1.0,1,,1.0,,20400.0,教育,
140659104,2018,1.0,52,15.0,1.0,0.0,1,,1.0,,48000.0,教育,山西
610047103,2018,0.0,32,9.0,1.0,0.5,0,,0.0,,23000.0,建筑业,陕西
721632431,2018,1.0,33,16.0,1.0,1.0,1,1.0,1.0,是,100000.0,卫生、社会保障和社会福利业,天津
210275102,2018,1.0,36,16.0,1.0,0.33333334,1,,1.0,,45600.0,住宿和餐饮业,辽宁
450106101,2018,0.0,57,12.0,1.0,0.5,0,,0.0,,12000.0,建筑业,广西
311003101,2018,0.0,30,16.0,0.0,0.0,1,,1.0,,170000.0,信息传播、计算机服务和软件业,上海
411675101,2018,0.0,43,12.0,1.0,0.5,1,,0.0,,48000.0,交通运输、仓储和邮政业,河南
230184601,2018,1.0,31,12.0,1.0,0.33333334,1,,1.0,,26400.0,房地产业,黑龙江
510886101,2018,0.0,41,12.0,0.0,1.0,1,,1.0,,50000.0,住宿和餐饮业,四川
210213104,2018,0.0,32,9.0,1.0,0.0,1,,0.0,,30000.0,批发和零售业,
230414101,2018,1.0,44,9.0,1.0,0.0,1,,0.0,否,14760.0,居民服务和其他服务业,黑龙江
621832103,2018,0.0,31,12.0,1.0,0.5,1,,1.0,,30000.0,交通运输、仓储和邮政业,甘肃
210664101,2018,1.0,47,15.0,1.0,0.0,1,,0.0,,24000.0,金融业,辽宁
620873103,2018,1.0,32,16.0,1.0,1.0,1,,1.0,,66000.0,批发和零售业,
130430102,2018,0.0,52,0.0,1.0,0.33333334,1,,0.0,,30000.0,建筑业,河北
520422103,2018,0.0,31,9.0,0.0,0.0,1,,0.0,,49000.0,住宿和餐饮业,贵州
312352101,2018,0.0,29,12.0,1.0,1.0,1,,1.0,,75000.0,制造业,上海
211300101,2018,0.0,49,16.0,1.0,0.0,1,,1.0,,60000.0,制造业,辽宁
410921101,2018,0.0,37,6.0,1.0,1.0,0,,0.0,,20000.0,制造业,河南
140542501,2018,1.0,31,9.0,1.0,0.5,1,,0.0,,,批发和零售业,山西
620263103,2018,0.0,35,9.0,1.0,1.0,1,,0.0,,,批发和零售业,甘肃
510883104,2018,1.0,42,9.0,1.0,0.25,1,,1.0,,20000.0,制造业,四川
420407104,2018,1.0,27,16.0,1.0,1.0,1,,1.0,是,30600.0,文化、体育和娱乐业,湖北
211384105,2018,0.0,22,16.0,0.0,0.0,1,,0.0,,4000.0,教育,
130516103,2018,0.0,30,12.0,1.0,1.5,1,2.0,1.0,否,32400.0,采矿业,河北
410149103,2018,0.0,46,6.0,1.0,0.0,1,,1.0,否,50000.0,建筑业,河南
441997104,2018,1.0,29,6.0,1.0,0.0,0,,0.0,,46000.0,制造业,广东
530317102,2018,0.0,56,0.0,1.0,0.5,1,,0.0,,50000.0,建筑业,云南
441097103,2018,0.0,49,9.0,1.0,0.0,1,,1.0,,,水利、环境和公共设施管理业,广东
621642102,2018,1.0,56,0.0,1.0,0.0,1,,0.0,,42000.0,居民服务和其他服务业,甘肃
230036103,2018,0.0,27,16.0,0.0,0.0,1,,1.0,,10000.0,制造业,
211543103,2018,1.0,55,0.0,1.0,0.0,1,,0.0,,15000.0,制造业,辽宁
411452103,2018,0.0,23,15.0,0.0,0.0,1,,1.0,,31000.0,交通运输、仓储和邮政业,河南
620569102,2018,0.0,46,0.0,1.0,0.25,1,,0.0,否,26000.0,建筑业,甘肃
520417106,2018,0.0,46,12.0,0.0,0.0,1,,0.0,,56400.0,住宿和餐饮业,贵州
312231102,2018,1.0,36,16.0,0.0,1.0,1,,1.0,,110000.0,批发和零售业,上海
311706103,2018,0.0,36,15.0,1.0,0.25,1,,0.0,,120000.0,制造业,上海
210273102,2018,1.0,52,9.0,1.0,0.0,1,,0.0,,24000.0,住宿和餐饮业,辽宁
312011103,2018,1.0,40,9.0,1.0,0.0,1,,1.0,否,60000.0,公共管理和社会组织,上海
350107102,2018,1.0,49,6.0,0.0,0.0,1,,0.0,,38000.0,制造业,福建
230581102,2018,0.0,30,15.0,0.0,0.0,1,,1.0,,52000.0,批发和零售业,
140604103,2018,1.0,26,15.0,0.0,0.0,1,3.0,1.0,是,70000.0,交通运输、仓储和邮政业,山西
430374102,2018,0.0,52,9.0,1.0,0.0,1,,1.0,,,租赁和商务服务业,湖南
410064102,2018,0.0,37,12.0,1.0,0.5,1,,1.0,,60000.0,制造业,河南
360051102,2018,0.0,49,0.0,1.0,0.0,1,,0.0,,40000.0,建筑业,江西
211010102,2018,1.0,45,15.0,1.0,0.0,1,,0.0,,56000.0,批发和零售业,辽宁
211480103,2018,0.0,22,12.0,0.0,0.0,1,,1.0,,18000.0,制造业,辽宁
410448102,2018,0.0,44,16.0,1.0,0.33333334,1,,1.0,是,52000.0,教育,河南
411689101,2018,1.0,45,9.0,1.0,0.0,1,,1.0,,39000.0,批发和零售业,河南
130720102,2018,1.0,26,12.0,1.0,0.0,0,,1.0,,6000.0,制造业,河北
410660101,2018,1.0,50,12.0,1.0,0.0,1,2.0,0.0,否,19200.0,卫生、社会保障和社会福利业,河南
410084101,2018,0.0,55,16.0,1.0,0.0,1,,0.0,,150000.0,租赁和商务服务业,河南
520120104,2018,1.0,31,16.0,1.0,0.0,1,,1.0,,,文化、体育和娱乐业,贵州
310760102,2018,1.0,44,9.0,1.0,0.5,1,,0.0,,44500.0,制造业,上海
510047101,2018,1.0,45,6.0,1.0,0.0,1,2.0,0.0,否,36000.0,制造业,四川
130736101,2018,1.0,42,9.0,1.0,0.33333334,1,,0.0,,22000.0,房地产业,河北
621031101,2018,1.0,55,0.0,1.0,0.0,1,,0.0,,22400.0,批发和零售业,甘肃
230377101,2018,1.0,55,9.0,1.0,0.0,0,,0.0,,20000.0,建筑业,
370206102,2018,1.0,57,0.0,0.0,0.0,1,,0.0,,16900.0,制造业,
211222103,2018,1.0,28,16.0,1.0,0.0,1,3.0,1.0,是,30000.0,教育,辽宁
420002102,2018,1.0,41,6.0,1.0,0.0,1,,1.0,,47600.0,制造业,湖北
440338104,2018,0.0,32,15.0,1.0,1.0,1,,0.0,,33000.0,制造业,广东
210858101,2018,0.0,50,9.0,1.0,0.0,1,,0.0,,,无法编码,辽宁
330052101,2018,0.0,30,19.0,1.0,0.0,1,1.0,1.0,是,100000.0,批发和零售业,浙江
140673102,2018,0.0,48,9.0,1.0,0.0,1,,0.0,,26000.0,建筑业,
410910103,2018,0.0,31,16.0,1.0,0.0,1,,1.0,是,30000.0,公共管理和社会组织,
140339101,2018,1.0,48,9.0,1.0,0.0,1,,0.0,,20000.0,住宿和餐饮业,山西
370574101,2018,1.0,49,9.0,0.0,0.0,0,,1.0,,,制造业,山东
441406102,2018,0.0,33,9.0,1.0,1.0,1,,1.0,,110000.0,批发和零售业,
411391103,2018,0.0,31,15.0,1.0,0.5,1,2.0,1.0,否,49000.0,信息传播、计算机服务和软件业,
210667101,2018,0.0,46,15.0,0.0,0.0,1,3.0,1.0,否,30000.0,制造业,辽宁
620429104,2018,0.0,31,9.0,1.0,0.5,1,,1.0,,60000.0,建筑业,甘肃
411022107,2018,1.0,25,16.0,0.0,0.0,1,,0.0,,,文化、体育和娱乐业,
620823107,2018,0.0,26,16.0,0.0,0.0,1,,1.0,,150000.0,教育,
360126101,2018,1.0,39,9.0,1.0,1.0,1,,1.0,否,20000.0,公共管理和社会组织,江西
441402106,2018,0.0,25,9.0,0.0,0.0,1,,1.0,,60900.0,交通运输、仓储和邮政业,广东
430455103,2018,0.0,46,9.0,1.0,0.75,1,,1.0,,35000.0,制造业,湖南
610207103,2018,1.0,25,9.0,1.0,0.5,1,1.0,1.0,是,30000.0,制造业,陕西
440353103,2018,0.0,31,15.0,1.0,0.0,1,,0.0,,66000.0,租赁和商务服务业,
330187104,2018,0.0,27,16.0,0.0,0.0,1,,1.0,,170000.0,信息传播、计算机服务和软件业,
230385102,2018,0.0,39,15.0,0.0,0.5,1,1.0,1.0,是,34000.0,农、林、牧、渔业,黑龙江
621319102,2018,0.0,66,0.0,1.0,,1,,0.0,否,4100.0,公共管理和社会组织,甘肃
211114101,2018,0.0,43,9.0,1.0,0.0,1,1.0,1.0,是,48000.0,制造业,辽宁
450224105,2018,0.0,19,9.0,0.0,0.0,1,,0.0,,60000.0,住宿和餐饮业,
620224104,2018,0.0,31,9.0,0.0,0.5,1,,0.0,,15000.0,批发和零售业,甘肃
441668105,2018,0.0,38,9.0,1.0,0.0,1,,0.0,,60000.0,批发和零售业,广东
621161104,2018,1.0,43,9.0,1.0,0.5,1,,1.0,,,制造业,甘肃
440140104,2018,1.0,27,15.0,0.0,0.0,1,,0.0,,,教育,广东
610355101,2018,0.0,46,9.0,1.0,0.0,1,,0.0,,,制造业,陕西
311563101,2018,1.0,49,15.0,1.0,0.0,1,1.0,1.0,是,110000.0,教育,上海
441291103,2018,0.0,22,15.0,0.0,0.0,1,2.0,1.0,否,30000.0,交通运输、仓储和邮政业,
621726103,2018,1.0,30,15.0,1.0,0.0,1,2.0,1.0,否,28800.0,公共管理和社会组织,
441662102,2018,0.0,42,0.0,1.0,0.33333334,1,,0.0,,,住宿和餐饮业,广东
210272103,2018,0.0,27,16.0,0.0,0.0,1,,0.0,,38640.0,交通运输、仓储和邮政业,辽宁
411005105,2018,1.0,29,16.0,1.0,0.0,1,,1.0,,21200.0,教育,
621285103,2018,1.0,19,9.0,0.0,0.0,1,,0.0,,24000.0,住宿和餐饮业,
310560101,2018,0.0,34,9.0,1.0,0.5,0,3.0,1.0,是,50000.0,制造业,上海
370440101,2018,0.0,45,9.0,1.0,0.5,1,,0.0,,30000.0,水利、环境和公共设施管理业,
370566101,2018,0.0,40,12.0,1.0,1.0,1,,0.0,,,批发和零售业,山东
340236101,2018,0.0,50,9.0,1.0,0.0,1,,0.0,,60000.0,交通运输、仓储和邮政业,安徽
410625102,2018,1.0,38,12.0,0.0,0.0,1,,0.0,,50000.0,金融业,
230393102,2018,1.0,33,15.0,1.0,0.5,1,1.0,1.0,是,40000.0,信息传播、计算机服务和软件业,黑龙江
621351102,2018,0.0,50,6.0,0.0,0.0,1,,0.0,否,44000.0,卫生、社会保障和社会福利业,甘肃
211875101,2018,1.0,41,15.0,1.0,0.5,1,1.0,1.0,是,36000.0,房地产业,辽宁
330269102,2018,0.0,40,15.0,1.0,0.5,1,,1.0,,,金融业,
230075101,2018,0.0,47,9.0,1.0,0.0,1,,0.0,,23000.0,批发和零售业,黑龙江
311792101,2018,0.0,45,6.0,1.0,0.0,1,,1.0,,40000.0,制造业,上海
120095101,2018,0.0,40,12.0,0.0,0.0,1,,1.0,,50000.0,制造业,天津
360279101,2018,0.0,42,16.0,1.0,0.0,1,,1.0,是,50000.0,教育,江西
370769432,2018,1.0,29,12.0,1.0,0.5,1,,1.0,,24000.0,电力、燃气及水的生产和供应业,
211546103,2018,0.0,29,9.0,1.0,0.25,1,,1.0,,50000.0,采矿业,辽宁
621630104,2018,1.0,27,9.0,1.0,0.0,0,,0.0,,28000.0,房地产业,甘肃
210673101,2018,1.0,50,15.0,1.0,0.25,1,,1.0,,22800.0,居民服务和其他服务业,辽宁
211435104,2018,0.0,38,9.0,0.0,0.0,1,,1.0,,42000.0,电力、燃气及水的生产和供应业,
411808102,2018,1.0,56,12.0,1.0,0.25,1,,0.0,,,批发和零售业,河南
340047101,2018,0.0,47,6.0,1.0,0.0,1,,1.0,,,建筑业,安徽
220222102,2018,0.0,49,6.0,1.0,0.0,1,,0.0,,36000.0,交通运输、仓储和邮政业,吉林
621661101,2018,1.0,46,15.0,1.0,0.0,1,,1.0,,36000.0,批发和零售业,
621678101,2018,1.0,43,15.0,1.0,0.0,1,2.0,1.0,否,24000.0,制造业,
411579102,2018,1.0,56,9.0,1.0,0.0,1,,0.0,,,批发和零售业,河南
230222101,2018,1.0,58,12.0,1.0,0.0,1,,1.0,,,批发和零售业,黑龙江
410070101,2018,0.0,37,16.0,1.0,0.0,1,3.0,0.0,是,56000.0,电力、燃气及水的生产和供应业,
320042101,2018,0.0,49,9.0,1.0,0.0,1,,0.0,,,建筑业,江苏
510953103,2018,1.0,23,16.0,0.0,0.0,1,,0.0,,18000.0,金融业,
140010101,2018,0.0,43,9.0,1.0,0.33333334,1,,0.0,,35000.0,批发和零售业,
430401102,2018,0.0,45,6.0,1.0,0.5,0,,0.0,,24000.0,建筑业,湖南
130302105,2018,0.0,31,16.0,1.0,0.5,1,,1.0,否,45000.0,卫生、社会保障和社会福利业,
411762101,2018,0.0,52,6.0,1.0,0.0,1,,1.0,,50000.0,建筑业,河南
621482101,2018,0.0,45,6.0,1.0,0.0,1,,0.0,,30000.0,建筑业,甘肃
210745104,2018,1.0,32,9.0,0.0,1.0,1,,0.0,,60800.0,批发和零售业,辽宁
410403104,2018,1.0,32,15.0,1.0,1.0,1,,0.0,,18000.0,批发和零售业,
411730102,2018,0.0,54,16.0,1.0,0.25,1,,1.0,,90000.0,交通运输、仓储和邮政业,河南
420006102,2018,0.0,38,12.0,1.0,0.33333334,1,,1.0,,65000.0,建筑业,
211335103,2018,0.0,28,16.0,0.0,0.0,1,3.0,1.0,否,100000.0,科学研究、技术服务和地质勘查业,
510611103,2018,0.0,29,15.0,1.0,0.5,1,2.0,1.0,否,80000.0,交通运输、仓储和邮政业,
411137432,2018,0.0,40,9.0,1.0,0.60000002,1,,1.0,,70000.0,建筑业,河南
340332108,2018,1.0,28,16.0,1.0,0.0,1,,1.0,,60000.0,交通运输、仓储和邮政业,
500248102,2018,0.0,45,0.0,1.0,0.0,1,,0.0,,32000.0,建筑业,
130193102,2018,0.0,59,9.0,1.0,0.0,1,,0.0,,,住宿和餐饮业,河北
510218101,2018,0.0,33,16.0,1.0,0.0,1,,1.0,是,46000.0,公共管理和社会组织,四川
620982111,2018,1.0,25,16.0,0.0,0.0,1,,0.0,,24000.0,租赁和商务服务业,
130911104,2018,1.0,36,12.0,1.0,1.0,1,,0.0,,25000.0,房地产业,
621609101,2018,0.0,48,6.0,1.0,0.0,1,,0.0,,,交通运输、仓储和邮政业,甘肃
410268103,2018,1.0,31,16.0,1.0,2.0,0,,0.0,,24000.0,教育,
620784101,2018,1.0,49,12.0,1.0,0.0,1,1.0,1.0,是,24000.0,制造业,甘肃
610244103,2018,1.0,24,15.0,1.0,0.0,1,,0.0,,25000.0,教育,陕西
620938104,2018,1.0,21,9.0,1.0,0.0,1,,0.0,,1700.0,居民服务和其他服务业,甘肃
330004103,2018,1.0,30,16.0,1.0,0.5,1,1.0,1.0,是,100000.0,教育,浙江
312137101,2018,0.0,39,15.0,1.0,0.33333334,1,,0.0,,40000.0,制造业,上海
510234103,2018,1.0,49,0.0,1.0,0.0,1,,0.0,,30000.0,住宿和餐饮业,四川
130416103,2018,1.0,25,15.0,1.0,0.0,1,,0.0,,,教育,河北
621610101,2018,0.0,49,9.0,0.0,0.0,1,,0.0,,13000.0,建筑业,甘肃
530193103,2018,1.0,27,12.0,1.0,1.0,1,,0.0,,40000.0,制造业,云南
471232434,2018,0.0,31,9.0,1.0,0.5,1,,0.0,,36000.0,交通运输、仓储和邮政业,云南
220212104,2018,1.0,40,9.0,1.0,0.33333334,1,,0.0,,26000.0,批发和零售业,吉林
130574101,2018,0.0,48,9.0,1.0,0.40000001,1,,0.0,,40000.0,建筑业,河北
500251502,2018,1.0,28,6.0,1.0,0.0,1,,0.0,,7000.0,制造业,
620982105,2018,0.0,32,16.0,1.0,0.66666669,1,1.0,1.0,是,50000.0,卫生、社会保障和社会福利业,
130254103,2018,1.0,33,16.0,1.0,2.0,1,2.0,1.0,否,60000.0,教育,河北
230080102,2018,0.0,51,12.0,1.0,0.0,1,,1.0,,35000.0,建筑业,黑龙江
350127103,2018,0.0,36,12.0,1.0,0.66666669,1,,0.0,,,居民服务和其他服务业,福建
230361102,2018,1.0,62,15.0,1.0,0.0,0,1.0,0.0,是,15000.0,教育,黑龙江
410821103,2018,0.0,28,16.0,0.0,0.0,1,,0.0,,84760.0,信息传播、计算机服务和软件业,
370770104,2018,1.0,37,15.0,1.0,1.0,1,,0.0,,10000.0,教育,
340243106,2018,1.0,32,6.0,1.0,0.5,1,,0.0,,40000.0,制造业,安徽
520372104,2018,0.0,26,16.0,0.0,0.5,1,3.0,1.0,是,40000.0,教育,贵州
430098101,2018,1.0,36,15.0,1.0,0.33333334,1,2.0,1.0,否,50000.0,教育,湖南
410793104,2018,0.0,30,15.0,1.0,0.5,1,,1.0,是,25000.0,交通运输、仓储和邮政业,河南
441838104,2018,0.0,21,9.0,0.0,0.0,1,,0.0,,66000.0,批发和零售业,
450170105,2018,1.0,34,6.0,1.0,0.25,1,,1.0,,20400.0,批发和零售业,
440446105,2018,1.0,35,12.0,1.0,0.66666669,0,,0.0,,30000.0,批发和零售业,广东
520181105,2018,0.0,24,15.0,0.0,0.0,1,,0.0,,50000.0,金融业,贵州
716074431,2018,1.0,31,15.0,1.0,0.5,1,,0.0,,,住宿和餐饮业,
130905101,2018,1.0,48,6.0,1.0,0.0,1,,0.0,,10000.0,居民服务和其他服务业,河北
230224101,2018,0.0,41,9.0,1.0,0.0,1,,1.0,,30000.0,房地产业,黑龙江
620500103,2018,0.0,33,15.0,0.0,0.0,1,,1.0,,100000.0,租赁和商务服务业,
522627601,2018,1.0,40,15.0,1.0,1.0,1,,1.0,,15000.0,制造业,
620173104,2018,0.0,24,16.0,0.0,0.0,1,,1.0,,100000.0,金融业,
130293101,2018,0.0,37,6.0,1.0,1.0,1,,0.0,,36000.0,建筑业,河北
520063102,2018,0.0,44,6.0,1.0,0.0,1,,0.0,,44400.0,居民服务和其他服务业,
621052103,2018,0.0,38,9.0,1.0,1.0,1,,0.0,,20000.0,建筑业,甘肃
620912101,2018,0.0,50,12.0,1.0,0.0,1,,0.0,,15000.0,建筑业,甘肃
620980101,2018,0.0,39,9.0,1.0,0.0,1,,0.0,,30000.0,建筑业,甘肃
370454101,2018,0.0,46,6.0,1.0,0.33333334,1,,0.0,,20000.0,建筑业,山东
621742101,2018,1.0,48,9.0,1.0,0.0,1,2.0,1.0,否,33600.0,交通运输、仓储和邮政业,甘肃
156955504,2018,0.0,31,12.0,1.0,0.0,1,,1.0,,70000.0,制造业,甘肃
411090102,2018,0.0,43,12.0,1.0,0.5,1,,1.0,是,32400.0,水利、环境和公共设施管理业,河南
360023104,2018,1.0,38,9.0,1.0,0.33333334,1,,0.0,,62000.0,租赁和商务服务业,江西
120029101,2018,1.0,35,12.0,1.0,0.5,1,,0.0,,,批发和零售业,天津
220301101,2018,1.0,48,9.0,1.0,0.0,1,1.0,1.0,是,45600.0,水利、环境和公共设施管理业,
211543101,2018,1.0,31,16.0,1.0,0.5,1,,1.0,,30000.0,制造业,辽宁
